City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Nsanje,MW,2022-03-10 22:59:24,-16.92,35.262,71.4,97,96,1.83
297,Port Macquarie,AU,2022-03-10 22:59:24,-31.4333,152.9167,70.9,58,87,7.63
298,Surt,LY,2022-03-10 22:59:24,31.2089,16.5887,54.41,57,44,4.41
299,Aswan,EG,2022-03-10 22:57:21,24.0934,32.907,63.7,27,0,11.5
300,Makubetsu,JP,2022-03-10 22:59:25,45.3714,141.8211,36.81,85,100,25.75
301,Bunbury,AU,2022-03-10 22:59:25,-33.3333,115.6333,75.16,42,99,9.69
302,Codrington,AU,2022-03-10 22:59:26,-38.2667,141.9667,61.88,59,60,7.0
303,Rio Grande,BR,2022-03-10 22:59:26,-32.035,-52.0986,69.94,83,99,12.15
304,Balabac,PH,2022-03-10 22:59:26,7.9868,117.0645,79.12,85,91,4.63
305,Guerrero Negro,MX,2022-03-10 22:59:27,27.9769,-114.0611,65.59,48,44,14.7
306,Auki,SB,2022-03-10 22:59:27,-8.7676,160.7034,85.12,67,76,2.17
307,Napoleon,US,2022-03-10 22:59:27,41.3923,-84.1252,42.24,57,67,3.38
308,Lompoc,US,2022-03-10 22:59:28,34.6391,-120.4579,74.7,57,0,10.0
309,Tokmak,UA,2022-03-10 22:59:28,47.2514,35.7058,19.8,72,76,13.44
310,Chumikan,RU,2022-03-10 22:59:29,54.7183,135.315,16.45,95,100,11.56
311,Muborak,UZ,2022-03-10 22:59:29,39.2553,65.1528,57.49,55,36,3.31
312,Ilulissat,GL,2022-03-10 22:59:29,69.2167,-51.1,-16.38,94,78,5.57
313,Prince Rupert,CA,2022-03-10 22:59:30,54.3161,-130.3201,39.29,93,100,20.71
314,Chase,CA,2022-03-10 22:59:30,50.8165,-119.6857,40.15,62,97,2.1
315,Petropavlovka,RU,2022-03-10 22:59:30,50.6114,105.3196,13.51,97,100,2.71
316,Bambanglipuro,ID,2022-03-10 22:59:31,-7.95,110.2833,75.9,88,100,2.82
317,Poum,NC,2022-03-10 22:59:31,-20.2333,164.0167,82.42,66,54,12.75
318,Kerrobert,CA,2022-03-10 22:59:31,51.9168,-109.1348,-0.35,83,97,15.32
319,Carutapera,BR,2022-03-10 23:00:33,-1.195,-46.02,76.23,91,100,3.36
320,Rupert,US,2022-03-10 23:00:33,42.6191,-113.6772,27.18,53,95,6.15
321,Fort Nelson,CA,2022-03-10 23:00:34,58.8053,-122.7002,10.81,85,100,6.46
322,Iqaluit,CA,2022-03-10 23:00:35,63.7506,-68.5145,-11.31,83,100,3.0
323,Mount Isa,AU,2022-03-10 23:00:12,-20.7333,139.5,85.77,25,24,8.05
324,Peniche,PT,2022-03-10 23:00:36,39.3558,-9.3811,59.29,93,86,23.49
325,San Patricio,US,2022-03-10 23:00:37,28.017,-97.5169,69.19,72,100,9.04
326,Khandyga,RU,2022-03-10 23:00:37,62.6667,135.6,2.08,96,99,2.82
327,Toamasina,MG,2022-03-10 23:00:38,-18.1667,49.3833,75.83,91,100,5.3
328,Vila,PT,2022-03-10 23:00:38,42.0304,-8.1588,45.48,93,100,10.4
329,Mattru,SL,2022-03-10 23:00:39,7.6244,-11.8332,77.52,78,38,2.73
330,Zyryanovsk,KZ,2022-03-10 23:00:40,49.7386,84.2719,13.42,97,100,3.31
331,Lima,PE,2022-03-10 22:58:36,-12.0432,-77.0282,68.4,26,0,9.22
332,Kamaishi,JP,2022-03-10 23:00:41,39.2667,141.8833,42.71,73,54,9.66
333,Tulum,MX,2022-03-10 22:59:19,20.2167,-87.4667,81.01,73,16,8.28
334,Riyadh,SA,2022-03-10 23:00:34,24.6877,46.7219,81.9,14,44,14.94
335,Cockburn Town,TC,2022-03-10 23:00:42,21.4612,-71.1419,77.92,83,1,17.85
336,Nuuk,GL,2022-03-10 23:00:42,64.1835,-51.7216,-10.07,90,44,7.16
337,Ilmajoki,FI,2022-03-10 23:00:42,62.7333,22.5667,34.36,61,100,10.36
338,Manzanillo,CU,2022-03-10 23:00:43,20.3433,-77.1167,82.36,57,4,10.51
339,Camabatela,AO,2022-03-10 23:00:43,-8.1881,15.375,63.18,96,100,2.55
340,Hualmay,PE,2022-03-10 23:00:44,-11.0964,-77.6139,73.94,77,72,8.55
341,Nisia Floresta,BR,2022-03-10 23:00:45,-6.0911,-35.2086,81.41,75,99,11.77
342,Camacha,PT,2022-03-10 23:00:45,33.0833,-16.3333,60.22,88,20,6.91
343,Yeppoon,AU,2022-03-10 22:57:25,-23.1333,150.7333,78.58,77,76,13.82
344,Wewak,PG,2022-03-10 23:00:46,-3.5534,143.6268,80.38,82,100,4.16
345,Adre,TD,2022-03-10 23:00:47,13.4667,22.2,74.52,21,12,24.47
346,Cabo San Lucas,MX,2022-03-10 23:00:01,22.8909,-109.9124,76.6,55,0,10.74
347,Senneterre,CA,2022-03-10 23:00:47,48.3835,-77.2328,14.9,83,100,7.76
348,Fergus Falls,US,2022-03-10 23:00:48,46.283,-96.0776,21.18,62,0,10.36
349,Quisqueya,DO,2022-03-10 23:00:48,18.5554,-69.4081,79.14,81,38,5.84
350,Miri,MY,2022-03-10 23:00:49,4.4148,114.0089,74.71,93,95,4.27
351,Kailaras,IN,2022-03-10 23:00:49,26.3167,77.6167,68.41,34,33,1.68
352,Taltal,CL,2022-03-10 23:00:50,-25.4,-70.4833,67.8,79,27,6.26
353,Ndele,CF,2022-03-10 23:00:50,8.4109,20.6473,79.63,36,75,2.62
354,Praya,CV,2022-03-10 23:00:51,14.9215,-23.5087,69.85,76,11,18.57
355,Mpulungu,ZM,2022-03-10 23:00:51,-8.7623,31.1141,73.62,76,100,4.29
356,Benjamin Constant,BR,2022-03-10 23:00:52,-4.3831,-70.0311,78.85,89,0,5.75
357,Ilhabela,BR,2022-03-10 23:00:52,-23.7781,-45.3581,77.54,85,21,5.88
358,Sri Aman,MY,2022-03-10 23:00:53,1.2376,111.4621,72.18,99,98,1.16
359,Olafsvik,IS,2022-03-10 23:00:53,64.8945,-23.7142,39.2,92,100,14.67
360,Evans,US,2022-03-10 23:00:53,33.5337,-82.1307,55.6,79,100,3.44
361,Chipinge,ZW,2022-03-10 23:00:54,-20.1883,32.6236,61.5,95,39,4.27
362,Shache,CN,2022-03-10 23:00:54,38.4167,77.2406,49.71,24,65,6.04
363,Hobyo,SO,2022-03-10 23:00:55,5.3505,48.5268,77.16,68,66,11.63
364,Ankazoabo,MG,2022-03-10 23:00:55,-22.2833,44.5167,74.88,73,45,4.0
365,Saint Anthony,US,2022-03-10 23:00:17,45.0205,-93.218,27.3,50,75,16.11
366,Mandal,IN,2022-03-10 23:01:56,25.45,74.5667,69.57,34,0,4.16
367,Bud,US,2022-03-10 23:01:56,39.447,-86.1758,49.95,51,22,2.19
368,Aksu,CN,2022-03-10 23:01:57,41.1231,80.2644,46.49,37,58,5.41
369,Athabasca,CA,2022-03-10 22:58:17,54.7169,-113.2854,9.01,69,99,9.93
370,Yulara,AU,2022-03-10 23:01:57,-25.2406,130.9889,72.28,23,23,11.5
371,Victor Harbor,AU,2022-03-10 23:01:57,-35.5667,138.6167,62.01,76,50,10.13
372,Camana,PE,2022-03-10 23:01:58,-16.6228,-72.7111,73.6,80,6,6.17
373,Zhezkazgan,KZ,2022-03-10 23:01:58,47.8043,67.7144,23.43,91,100,14.45
374,Nemuro,JP,2022-03-10 23:01:58,43.3236,145.575,32.32,88,75,11.52
375,Espanola,US,2022-03-10 23:01:59,35.9911,-106.0806,47.71,57,100,3.0
376,Yar-Sale,RU,2022-03-10 23:01:59,66.8333,70.8333,-16.28,100,81,7.18
377,Terrace,CA,2022-03-10 23:01:59,54.5163,-128.6035,41.16,64,98,3.18
378,Abu Samrah,SY,2022-03-10 23:02:00,35.3029,37.1841,46.15,83,67,21.79
379,Tuktoyaktuk,CA,2022-03-10 23:02:00,69.4541,-133.0374,-16.6,76,75,3.44
380,Geraldton,AU,2022-03-10 23:01:02,-28.7667,114.6,64.81,59,7,3.44
381,Makaha,US,2022-03-10 23:02:01,21.4694,-158.2175,82.98,74,11,5.06
382,Namatanai,PG,2022-03-10 23:02:01,-3.6667,152.4333,82.8,71,100,2.86
383,Chaozhou,CN,2022-03-10 23:00:14,23.6651,116.6379,62.53,75,0,1.52
384,Entre Rios,BR,2022-03-10 23:02:02,-11.9419,-38.0844,73.69,90,95,3.36
385,San Ciro De Acosta,MX,2022-03-10 23:02:02,21.6333,-99.8167,92.79,10,64,4.52
386,Tsiroanomandidy,MG,2022-03-10 23:02:02,-18.7667,46.0333,66.88,98,100,3.18
387,Kisangani,CD,2022-03-10 23:00:24,0.5167,25.2,73.33,86,93,1.7
388,Narino,CO,2022-03-10 23:02:03,5.6089,-75.1766,63.88,97,62,1.74
389,Camocim,BR,2022-03-10 23:02:03,-2.9022,-40.8411,78.04,88,100,8.34
390,Leningradskiy,RU,2022-03-10 23:02:03,69.3833,178.4167,10.56,77,2,7.0
391,Dzerzhinsk,RU,2022-03-10 23:02:04,56.2389,43.4631,12.02,73,75,0.0
392,Omboue,GA,2022-03-10 23:02:04,-1.5746,9.2618,79.41,85,98,6.82
393,Quatre Cocos,MU,2022-03-10 23:02:05,-20.2078,57.7625,77.09,86,13,8.05
394,Lasa,IT,2022-03-10 23:02:05,46.6166,10.7002,34.02,85,8,2.19
395,Elizabeth City,US,2022-03-10 23:02:05,36.2946,-76.2511,46.02,92,90,7.7
396,Heide,DE,2022-03-10 23:02:06,54.2,9.1,41.09,66,52,13.58
397,Encruzilhada Do Sul,BR,2022-03-10 23:01:30,-30.5439,-52.5219,68.31,87,92,6.11
398,Aksarka,RU,2022-03-10 23:02:06,66.5606,67.7975,-6.54,93,100,8.34
399,Maceio,BR,2022-03-10 23:02:06,-9.6658,-35.7353,78.24,83,75,3.44
400,Batala,IN,2022-03-10 23:02:07,31.8186,75.2028,56.98,70,30,3.51
401,Pitimbu,BR,2022-03-10 23:02:07,-7.4706,-34.8086,81.59,71,97,14.88
402,Kango,GA,2022-03-10 23:02:07,0.1943,10.0951,75.87,97,100,1.83
403,Vikersund,NO,2022-03-10 23:02:08,59.9659,9.995,38.5,98,99,3.2
404,Dayong,CN,2022-03-10 23:02:08,25.0209,118.2898,60.94,82,0,1.61
405,Whitehorse,CA,2022-03-10 23:00:20,60.7161,-135.0538,34.11,66,100,15.99
406,Springfield,US,2022-03-10 23:02:09,37.2153,-93.2982,57.52,53,100,14.0
407,Lavrentiya,RU,2022-03-10 23:02:09,65.5833,-171.0,10.65,69,0,15.77
408,Melioratorov,RU,2022-03-10 23:02:09,57.2107,65.6077,-9.02,77,0,2.24
409,Haapiti,PF,2022-03-10 23:02:10,-17.5667,-149.8667,85.73,71,70,11.32
410,Ilinskiy,RU,2022-03-10 23:02:10,55.619,38.1182,17.31,57,0,2.24
411,Lorengau,PG,2022-03-10 23:02:10,-2.0226,147.2712,82.74,72,96,2.35
412,San Cristobal,VE,2022-03-10 23:03:11,7.7669,-72.225,70.12,84,88,2.28
413,Kailua,US,2022-03-10 23:03:11,21.4022,-157.7394,83.07,78,19,5.01
414,Kondinskoye,RU,2022-03-10 23:03:12,59.6481,67.41,-22.7,100,97,2.66
415,Immokalee,US,2022-03-10 23:03:12,26.4187,-81.4173,82.94,68,8,11.14
416,Christchurch,NZ,2022-03-10 22:59:01,-43.5333,172.6333,81.32,60,7,6.91
417,Lincoln,US,2022-03-10 23:01:03,40.8,-96.667,29.14,63,100,1.99
418,Antalaha,MG,2022-03-10 23:03:13,-14.9003,50.2788,75.34,92,98,5.12
419,Barranca,PE,2022-03-10 23:03:13,-10.75,-77.7667,73.56,76,78,7.31
420,Tabas,IR,2022-03-10 23:03:13,33.5959,56.9244,72.39,34,100,11.63
421,Yinchuan,CN,2022-03-10 23:03:14,38.4681,106.2731,49.23,60,84,1.25
422,Gidam,IN,2022-03-10 23:03:14,18.9833,81.4,65.98,35,0,2.71
423,Lolodorf,CM,2022-03-10 23:03:14,3.2333,10.7333,72.81,96,100,1.01
424,Husavik,IS,2022-03-10 23:03:15,66.0449,-17.3389,38.26,86,100,11.65
425,La Ronge,CA,2022-03-10 23:03:15,55.1001,-105.2842,-2.11,82,100,14.32
426,Trairi,BR,2022-03-10 23:02:08,-3.2778,-39.2689,78.21,88,100,8.66
427,Launceston,AU,2022-03-10 23:01:38,-41.45,147.1667,59.14,64,100,8.05
428,Jaciara,BR,2022-03-10 23:03:16,-15.9653,-54.9683,73.67,91,99,1.99
429,Fairbanks,US,2022-03-10 23:03:16,64.8378,-147.7164,23.09,65,100,1.01
430,Oranjemund,NA,2022-03-10 23:03:16,-28.55,16.4333,74.41,71,92,3.71
431,Yeniseysk,RU,2022-03-10 23:03:17,58.4497,92.1703,-24.68,100,67,2.06
432,Villa Altagracia,DO,2022-03-10 23:03:17,18.673,-70.171,78.12,89,22,1.3
433,Prokopyevsk,RU,2022-03-10 23:03:17,53.9059,86.719,5.77,60,100,8.59
434,College,US,2022-03-10 23:03:18,64.8569,-147.8028,23.07,66,100,1.99
435,Khani,GE,2022-03-10 23:03:18,41.9563,42.9566,29.77,99,100,2.86
436,Kumluca,TR,2022-03-10 23:03:18,36.3703,30.2869,42.6,75,91,6.91
437,Chippewa Falls,US,2022-03-10 23:03:19,44.9369,-91.3929,23.99,54,99,6.87
438,Magadan,RU,2022-03-10 23:03:19,59.5667,150.8,22.77,74,100,7.63
439,Makakilo City,US,2022-03-10 23:03:20,21.3469,-158.0858,81.61,58,17,5.46
440,Talbahat,IN,2022-03-10 23:03:20,25.05,78.4333,68.05,33,21,3.71
441,Kavieng,PG,2022-03-10 23:03:20,-2.5744,150.7967,82.44,73,100,4.59
442,Sorland,NO,2022-03-10 23:03:21,67.667,12.6934,42.1,89,100,18.37
443,San Carlos,VE,2022-03-10 23:03:21,9.6612,-68.5827,83.35,61,88,3.36
444,Kamina,CD,2022-03-10 23:03:21,-8.7386,24.9906,64.94,94,100,0.38
445,Talnakh,RU,2022-03-10 23:03:22,69.4865,88.3972,-25.8,99,60,7.52
446,Rocha,UY,2022-03-10 23:03:22,-34.4833,-54.3333,65.71,71,100,12.91
447,Gibara,CU,2022-03-10 23:03:22,21.1097,-76.1317,79.54,74,0,15.59
448,Fukue,JP,2022-03-10 23:03:23,32.6881,128.8419,60.08,67,100,6.69
449,Atar,MR,2022-03-10 23:03:23,20.5169,-13.0499,72.86,11,0,9.84
450,Ugoofaaru,MV,2022-03-10 23:03:24,5.6667,73.0,81.97,74,1,5.55
451,Pandan,PH,2022-03-10 23:03:24,14.0453,124.1694,78.06,88,92,7.38
452,Vostok,RU,2022-03-10 23:03:24,46.4856,135.8833,28.78,90,41,5.19
453,Veinticinco De Mayo,AR,2022-03-10 23:03:25,-35.4323,-60.1727,65.98,69,0,4.36
454,Port Lincoln,AU,2022-03-10 23:03:25,-34.7333,135.8667,64.62,73,29,12.19
455,Litovko,RU,2022-03-10 23:03:26,49.2361,135.1742,25.16,93,42,6.6
456,Verkhnevilyuysk,RU,2022-03-10 23:03:26,63.4453,120.3167,0.5,97,100,2.48
457,Snezhnogorsk,RU,2022-03-10 23:03:26,69.1933,33.2531,29.98,86,89,16.58
458,Matamoros,MX,2022-03-10 23:03:27,25.5333,-103.25,86.11,4,20,0.0
459,Bukoba,TZ,2022-03-10 23:03:27,-1.3317,31.8122,70.18,67,98,5.12
460,Maniitsoq,GL,2022-03-10 23:04:27,65.4167,-52.9,-8.14,93,42,6.67
461,Aitape,PG,2022-03-10 23:04:28,-3.1374,142.3475,81.01,77,100,3.04
462,Menongue,AO,2022-03-10 23:04:28,-14.6585,17.691,65.41,90,69,4.0
463,Sinnamary,GF,2022-03-10 23:01:16,5.3833,-52.95,77.09,85,47,9.8
464,Erdenet,MN,2022-03-10 23:04:29,49.0333,104.0833,17.76,90,100,3.38
465,Gola Gokarannath,IN,2022-03-10 23:04:29,28.0833,80.4667,60.87,41,0,6.91
466,Mega,ET,2022-03-10 23:04:29,4.05,38.3,65.34,40,61,13.8
467,Adiake,CI,2022-03-10 23:04:30,5.2863,-3.304,80.91,86,100,7.92
468,Surgut,RU,2022-03-10 23:04:30,61.25,73.4167,-16.42,83,0,6.71
469,Douglas,US,2022-03-10 22:59:55,41.3,-96.167,30.13,49,75,5.75
470,Jaisalmer,IN,2022-03-10 23:04:30,26.9147,70.9181,74.84,27,0,7.16
471,Miles City,US,2022-03-10 23:04:31,46.4083,-105.8406,25.77,54,100,28.77
472,Salinopolis,BR,2022-03-10 23:04:31,-0.6136,-47.3561,76.87,89,100,7.87
473,Lieksa,FI,2022-03-10 23:04:31,63.3167,30.0167,32.67,89,100,12.86
474,Ramshir,IR,2022-03-10 23:04:32,30.8946,49.4092,74.39,46,100,11.3
475,Lodja,CD,2022-03-10 23:04:32,-3.4833,23.4333,70.34,98,98,1.74
476,Pudem,RU,2022-03-10 23:04:32,58.3044,52.1675,-5.44,99,25,4.52
477,Del Rio,US,2022-03-10 23:04:33,29.3627,-100.8968,75.6,29,0,12.66
478,Le Port,RE,2022-03-10 23:04:33,-20.9373,55.2919,78.26,74,4,2.35
479,Portland,US,2022-03-10 23:02:37,45.5234,-122.6762,52.95,38,0,6.91
480,Verkhovye,RU,2022-03-10 23:04:34,52.8119,37.2425,9.64,88,20,15.64
481,Berlevag,NO,2022-03-10 23:03:11,70.8578,29.0864,37.35,70,40,28.77
482,Mangrol,IN,2022-03-10 23:04:34,21.1167,70.1167,76.33,46,0,8.12
483,Krasnoarmeysk,RU,2022-03-10 23:04:34,51.0239,45.6969,17.74,95,100,17.69
484,Sao Jose Da Coroa Grande,BR,2022-03-10 23:04:35,-8.8978,-35.1478,79.86,75,93,10.31
485,Malakal,SS,2022-03-10 23:04:35,9.5334,31.6605,90.45,16,54,4.21
486,Wiarton,CA,2022-03-10 23:04:36,44.7407,-81.1332,27.03,67,100,5.1
487,Zhigansk,RU,2022-03-10 23:04:36,66.7697,123.3711,-12.73,95,100,4.65
488,Dubbo,AU,2022-03-10 23:00:48,-32.25,148.6167,68.13,64,75,17.27
489,Mugur-Aksy,RU,2022-03-10 23:04:36,50.35,90.5,11.75,92,98,5.41
490,Santa Cruz,BO,2022-03-10 23:01:54,-17.8,-63.1667,76.5,79,25,6.93
491,Duluth,US,2022-03-10 23:04:37,46.7833,-92.1066,22.28,48,40,19.57
492,Marang,MY,2022-03-10 23:04:37,5.2056,103.2059,77.59,79,95,3.85
493,Neya,RU,2022-03-10 23:04:38,58.2972,43.8681,10.38,98,98,3.36
494,Nanortalik,GL,2022-03-10 23:04:38,60.1432,-45.2371,9.09,73,1,7.7
495,Tiarei,PF,2022-03-10 23:04:38,-17.5333,-149.3333,86.02,72,60,11.1
496,Catuday,PH,2022-03-10 23:04:39,16.2923,119.8062,76.84,74,92,5.95
497,Sur,OM,2022-03-10 23:04:39,22.5667,59.5289,78.26,44,0,6.98
498,Roma,US,2022-03-10 23:04:39,43.2128,-75.4557,38.88,70,0,0.0
499,Cape Coast,GH,2022-03-10 23:04:40,5.1053,-1.2466,81.46,88,98,9.33
500,Yurga,RU,2022-03-10 23:04:40,55.7231,84.8861,-8.25,97,100,7.45
501,Carballo,ES,2022-03-10 23:04:40,43.213,-8.691,49.55,90,86,11.56
502,La Primavera,CO,2022-03-10 23:04:41,5.4906,-70.4092,88.03,46,100,7.65
503,Morant Bay,JM,2022-03-10 23:04:41,17.8815,-76.4093,82.71,79,4,9.69
504,Zavodoukovsk,RU,2022-03-10 23:04:42,56.5042,66.5515,-12.05,100,83,5.28
505,Vermilion,US,2022-03-10 23:04:42,40.1667,-87.7506,42.57,51,91,4.61
506,Waldkraiburg,DE,2022-03-10 23:04:42,48.2085,12.3989,34.48,42,1,15.3
507,Boa Vista,BR,2022-03-10 23:05:43,2.8197,-60.6733,85.98,58,40,4.61
508,Jaru,BR,2022-03-10 23:05:43,-10.4389,-62.4664,74.55,96,93,0.83
509,Lucapa,AO,2022-03-10 23:05:43,-8.4192,20.7447,67.33,96,93,2.77
510,Kruisfontein,ZA,2022-03-10 23:05:44,-34.0033,24.7314,64.51,92,0,4.68
511,Kerema,PG,2022-03-10 23:05:44,-7.9631,145.7785,79.59,83,99,4.41
512,Lindi,TZ,2022-03-10 23:05:44,-10.0,39.7167,74.41,96,100,2.66
513,Soller,ES,2022-03-10 23:05:45,39.7662,2.7152,52.92,81,100,1.99
514,Westport,US,2022-03-10 23:05:45,41.1415,-73.3579,45.28,66,0,0.0
515,Clarence Town,AU,2022-03-10 23:05:45,-32.5833,151.7833,72.86,68,48,2.84
516,Suntar,RU,2022-03-10 23:05:46,62.1444,117.6319,-19.12,99,90,2.71
517,Hongjiang,CN,2022-03-10 23:05:46,27.11,109.9956,62.08,92,68,2.77
518,Aban,RU,2022-03-10 23:05:46,56.67,96.06,-19.43,100,96,2.21
519,Coxim,BR,2022-03-10 23:02:26,-18.5067,-54.76,79.48,69,75,3.76
520,Skjervoy,NO,2022-03-10 23:05:47,70.0311,20.9714,40.89,78,67,40.04
521,Solec Kujawski,PL,2022-03-10 23:05:48,53.0837,18.2257,28.87,54,0,9.22
522,Barinitas,VE,2022-03-10 23:05:48,8.7622,-70.4111,76.19,74,92,3.94
523,Porto Novo,BJ,2022-03-10 23:01:50,6.4965,2.6036,83.08,81,95,10.04
524,Palaikastron,GR,2022-03-10 23:05:48,35.2,26.25,44.89,60,87,29.19
525,Iquique,CL,2022-03-10 23:05:49,-20.2208,-70.1431,68.04,86,27,6.4
526,Punta Alta,AR,2022-03-10 23:02:55,-38.8759,-62.0736,65.16,59,88,15.64
527,Sorong,ID,2022-03-10 23:05:49,-0.8833,131.25,80.89,81,100,7.49
528,Beringovskiy,RU,2022-03-10 23:05:49,63.05,179.3167,7.83,73,1,16.73
529,Krapivinskiy,RU,2022-03-10 23:05:50,54.9992,86.8133,3.6,88,100,8.84
530,Challapata,BO,2022-03-10 23:05:50,-18.9,-66.7667,47.26,75,91,11.72
531,Tecolutla,MX,2022-03-10 23:05:50,20.4833,-97.0167,82.26,80,26,8.28
532,Susangerd,IR,2022-03-10 23:05:51,31.5608,48.1831,70.45,63,100,13.44
533,Russell,US,2022-03-10 23:00:52,32.3502,-85.1999,70.75,57,75,0.0
534,Yenagoa,NG,2022-03-10 23:05:51,4.9247,6.2642,79.95,86,96,5.23
535,Claremore,US,2022-03-10 23:05:52,36.3126,-95.6161,46.49,61,100,8.05
536,Buchanan,LR,2022-03-10 23:05:52,5.8808,-10.0467,80.37,90,100,6.93
537,Ambilobe,MG,2022-03-10 23:05:52,-13.2,49.05,73.65,98,100,2.57
538,Sao Felix Do Xingu,BR,2022-03-10 23:05:53,-6.6447,-51.995,72.52,94,97,1.3
539,Lata,PT,2022-03-10 23:05:53,40.1629,-8.3327,55.92,94,100,11.16
540,Acara,BR,2022-03-10 23:05:53,-1.9608,-48.1967,73.74,99,98,3.36
541,Andilamena,MG,2022-03-10 23:05:54,-17.0167,48.5833,66.09,98,100,2.28
542,Iaciara,BR,2022-03-10 23:05:54,-14.0958,-46.6317,74.86,77,86,2.66
543,Saint-Pierre,RE,2022-03-10 23:05:54,-21.3393,55.4781,77.92,81,0,5.75
544,Nago,JP,2022-03-10 23:05:55,26.5881,127.9761,66.63,72,100,9.71
545,Fare,PF,2022-03-10 23:05:55,-16.7,-151.0167,81.18,70,17,11.14
546,Mehamn,NO,2022-03-10 23:05:56,71.0357,27.8492,37.31,91,99,37.2
547,Panama City,PA,2022-03-10 23:03:58,8.9936,-79.5197,82.35,75,40,12.66
548,Concepcion,CL,2022-03-10 23:05:56,-36.827,-73.0498,66.0,59,0,21.85
549,Bokajan,IN,2022-03-10 23:05:56,26.0167,93.7833,65.88,45,56,1.92
550,Chongwe,ZM,2022-03-10 23:05:57,-15.3292,28.682,63.18,95,35,2.86
551,Lubango,AO,2022-03-10 23:05:57,-14.9172,13.4925,63.97,69,99,4.38
552,Leshukonskoye,RU,2022-03-10 23:05:57,64.8989,45.7622,20.88,92,100,10.8
553,Serenje,ZM,2022-03-10 23:05:58,-13.2325,30.2352,61.32,97,97,6.33
554,Kenai,US,2022-03-10 23:05:58,60.5544,-151.2583,37.02,96,100,19.57
555,Tarko-Sale,RU,2022-03-10 23:06:58,64.9225,77.785,0.93,97,100,9.73
556,Ojinaga,MX,2022-03-10 23:06:59,29.5667,-104.4167,80.42,11,0,5.75
557,Oranzherei,RU,2022-03-10 23:06:59,45.8476,47.5663,31.1,87,84,9.06
558,Todos Santos,MX,2022-03-10 23:06:59,23.45,-110.2167,67.44,57,1,8.61
559,Karla,EE,2022-03-10 23:07:00,59.3723,24.9275,28.06,71,0,10.36
560,Pidhorodne,UA,2022-03-10 23:07:00,48.5753,35.1068,19.24,86,100,14.03
561,Hagi,JP,2022-03-10 23:07:00,34.4,131.4167,51.28,57,100,5.59
562,Gambo,CF,2022-03-10 23:07:01,4.6482,22.2633,77.63,64,100,2.89
563,Resplendor,BR,2022-03-10 23:07:01,-19.3256,-41.2553,73.98,87,39,1.7
564,Smidovich,RU,2022-03-10 23:07:02,48.6,133.8167,17.1,90,13,7.72
565,Puerto Escondido,MX,2022-03-10 23:07:02,15.85,-97.0667,85.03,65,0,6.91
566,Waingapu,ID,2022-03-10 23:07:02,-9.6567,120.2641,79.7,87,52,3.27
567,Lethem,GY,2022-03-10 23:07:03,3.3803,-59.7968,78.44,74,96,9.86
568,Pacific Grove,US,2022-03-10 23:03:29,36.6177,-121.9166,69.55,50,0,10.36
569,Montepuez,MZ,2022-03-10 23:07:03,-13.1256,38.9997,68.86,98,100,4.59
570,Kyra,RU,2022-03-10 23:07:04,49.5776,111.9753,9.81,86,16,3.51
571,Akyab,MM,2022-03-10 23:07:04,20.15,92.9,70.39,62,8,7.18
572,Inhambane,MZ,2022-03-10 23:07:04,-23.865,35.3833,75.34,86,8,8.57
573,Kawerau,NZ,2022-03-10 23:07:05,-38.1,176.7,72.1,51,38,3.0
574,Canoinhas,BR,2022-03-10 23:07:05,-26.1772,-50.39,67.77,89,55,0.78
575,Taga,RO,2022-03-10 23:07:05,46.95,24.05,21.52,49,19,11.3
576,Baruun-Urt,MN,2022-03-10 23:07:06,46.6806,113.2792,21.04,50,33,5.86
577,Havelock,US,2022-03-10 23:04:12,34.8791,-76.9013,49.98,92,100,5.84
578,Saint-Jerome,CA,2022-03-10 23:07:06,45.7804,-74.0036,31.23,66,99,5.86
579,Dunedin,NZ,2022-03-10 23:06:38,-45.8742,170.5036,66.79,68,36,4.0
580,Ahuimanu,US,2022-03-10 23:07:07,21.4447,-157.8378,83.34,65,40,10.36
581,Raga,SS,2022-03-10 23:07:07,8.4596,25.678,83.16,18,92,2.71
582,Severo-Yeniseyskiy,RU,2022-03-10 23:07:07,60.3725,93.0408,-28.39,100,99,3.11
583,Jiamusi,CN,2022-03-10 23:07:08,46.8333,130.35,23.36,80,4,9.1
584,Kangaatsiaq,GL,2022-03-10 23:07:08,68.3065,-53.4641,-9.9,100,97,3.4
585,Pearland,US,2022-03-10 23:06:16,29.5636,-95.286,74.25,62,0,13.8
586,Gualaquiza,EC,2022-03-10 23:07:08,-3.4,-78.55,68.54,96,99,1.48
587,Honiara,SB,2022-03-10 23:07:09,-9.4333,159.95,85.57,68,81,2.06
588,Prieska,ZA,2022-03-10 23:07:09,-29.6641,22.7474,80.17,40,70,6.87
589,Cervo,ES,2022-03-10 23:07:09,43.6702,-7.4101,49.96,80,97,13.35
590,Cartagena Del Chaira,CO,2022-03-10 23:07:10,1.3349,-74.8429,80.71,70,96,3.76
591,Tsabong,BW,2022-03-10 23:07:10,-26.0217,22.401,77.61,52,53,6.51
592,Loandjili,CG,2022-03-10 23:07:11,-4.7561,11.8578,79.66,81,100,2.75
593,Acari,PE,2022-03-10 23:07:11,-15.4311,-74.6158,76.93,68,76,7.11
